Sun Apr 26 23:04:07 +0000 2009 	 RT @CarolinaCorps: UNC alum and NBA star Jerry Stackhouse supports us! http://t.co/XncWKFIR3C #education #collegeaccess 	  
Sat Jul 30 22:08:03 +0000 2011 	 RT @CarolinaCorps: UNC alum and NBA star Jerry Stackhouse supports us! http://t.co/XncWKFIR3C #education #collegeaccess 	  
Wed Sep 15 16:47:12 +0000 2010 	 UNC alum and NBA star Jerry Stackhouse supports us! http://t.co/XncWKFIR3C #education #collegeaccess 	 UNC-Chapel Hill 
Thu Jul 26 19:19:59 +0000 2012 	 RT @RNGman: Check out the CTE Professional Development page for Webinars, Presentations and Upcoming PD: http://t.co/0ULIy5HWgh 	  
Mon Jun 10 07:23:39 +0000 2013 	 Education, immigrant groups to debate tuition bill http://t.co/RMCbLUBN1n 	 United States of Amnesia 
Tue Jul 17 07:43:16 +0000 2012 	 US Education Secretary In New Zealand, Not Ready To Discuss US Ruling regarding college athletes - http://t.co/MfyFXgxOYo 	  
Wed Oct 10 02:20:28 +0000 2012 	 US - Education and Salary Survey - Tyler Horan - $0.10/20 secs (&gt;80%) http://t.co/MWSf9eQw8F 	  
Tue Mar 12 10:00:20 +0000 2013 	 @ntokxee @WitsServices I'm sure we can take this to the media, maybe then management will take us "education students" seriously. 	 Wits School of Education  
Sun Nov 10 20:16:12 +0000 2013 	 @NaughtyBeyotch They should arrest them.  Common Core is the only way to break the Teacher Union stranglehold on US Education. 	  
Wed Sep 14 04:22:30 +0000 2011 	 US education chief praises Hawaii's progress Hawaii News Now HONOLULU (HawaiiNewsNow) - During http://t.co/1RwBtzLUzp 	 Hawaii 
Thu Feb 28 22:10:55 +0000 2013 	 RT @RNGman: Check out the CTE Professional Development page for Webinars, Presentations and Upcoming PD: http://t.co/0ULIy5HWgh 	  
Sun Jan 05 19:00:39 +0000 2014 	 RT @SarahPerlette: Live chat and videos about negotiation on the YaLa Peace Institute. Come join us:
 http://t.co/PoHUyvqaC0  #education #e 	 The Holy Land 
Mon Dec 30 13:52:38 +0000 2013 	 Live video from @Uri_Savir about negotiation on the #YaLa Peace Institute. Come join us! http://t.co/Dh33NCO0oe #education #elearning #peace 	 Tel Aviv, Israel 
Thu Sep 02 13:11:14 +0000 2010 	 RT @SarahPerlette: Live chat and videos about negotiation on the YaLa Peace Institute. Come join us:
 http://t.co/PoHUyvqaC0  #education #e 	 UK  
Fri Apr 06 17:26:31 +0000 2012 	 RT @SarahPerlette: Live chat and videos about negotiation on the YaLa Peace Institute. Come join us:
 http://t.co/PoHUyvqaC0  #education #e 	 Europe,MENA region 
Sun May 06 01:28:52 +0000 2012 	 Check out the CTE Professional Development page for Webinars, Presentations and Upcoming PD: http://t.co/0ULIy5HWgh 	  
Wed Mar 13 10:41:52 +0000 2013 	 Live chat and videos about negotiation on the YaLa Peace Institute. Come join us:
 http://t.co/PoHUyvqaC0  #education #elearning #peace 	  
Mon Jan 18 21:32:38 +0000 2010 	 Standing Up to Testing http://t.co/xiw1Fyk8Zc #NewYork #US #education #educachat 	 Santiago 
Sat Nov 30 03:42:58 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Wed Mar 04 22:35:45 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Chicago, IL 
Wed Jul 16 19:24:56 +0000 2008 	 Gov Pence bucks Gov Association attempt 2 save $, share ideas, &amp; improved US education by bailing from Core Standards. Duplicity wasteful. 	 Iowa, USA 
Sun Dec 23 17:01:56 +0000 2012 	 US education leaders are not the only ones facing troubles around the world in #highered: http://t.co/DSN5wpohte 	 Currently: Columbus, OH 
Tue Aug 28 13:59:37 +0000 2012 	 3/31/14 Weekly Update http://t.co/gIa0IDouP4 	  
Sat Jan 18 00:15:21 +0000 2014 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	  
Sat Sep 07 16:28:32 +0000 2013 	 USA Education
http://t.co/NRu21fBJHE 	  
Mon Aug 05 12:31:00 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Fri Mar 14 17:30:06 +0000 2014 	 Why dont they just invent some kind of hat or something that can us education through it instead of hiring these aggravating teachers  	  
Tue Apr 12 22:58:50 +0000 2011 	 @DexterNeoYR please... Got good got bad, you think those jc fucktards have a life like us? Education wise yes they are better 	 Instagram: @tingxuanneo 
Sun Jul 04 08:41:19 +0000 2010 	 Wondering where UAE's future leaders are studying abroad?  - http://t.co/6SLZZPWO67 #Business 	 Jordan 
Sat Apr 18 12:47:11 +0000 2009 	 Wondering where UAE's future leaders are studying abroad? http://t.co/nd5hIhqbLl 	 Earth 
Thu Sep 12 12:29:02 +0000 2013 	 RT @0sanpan0: RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LIkISOtXVZ #educat 	 Toronto, ON 
Thu Sep 06 03:36:37 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Tue May 14 20:39:01 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Sun May 23 02:53:58 +0000 2010 	 RT @0sanpan0: RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LIkISOtXVZ #educat 	 ontario 
Tue Feb 18 15:19:35 +0000 2014 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Tampa, FL 
Mon Apr 26 04:29:07 +0000 2010 	 Eye On US Education, an Education "Watchdog" Network, Has Organized the "War on Common Core" National Demonstration http://t.co/eEGYkOmhqH 	 New York, NY 
Sat Aug 27 02:52:08 +0000 2011 	 Can US education system be like the rest the world and not require gen eds letting me jump into my major? How is English going to help me? 	 Laie Hawaii 
Thu Mar 05 21:20:04 +0000 2009 	 Mad About the US Education System: An Autobiography by me 	 Where ever they take me. 
Sat Apr 26 18:03:56 +0000 2008 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Elgin, Illinois 
Sun Jul 24 06:34:24 +0000 2011 	 We were slaves that weren't allowed to read or write. Northern blacks were years ahead of us Education/Opportunity wise. 	 Time Travelin' 
Mon Apr 13 01:28:17 +0000 2009 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 Vancouver 
Thu Jun 28 00:20:33 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Canada 
Sun Oct 07 20:48:08 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Mon Feb 16 07:33:48 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Sun Jan 29 22:41:23 +0000 2012 	 RT @drmarcspooner: @BillMoyersHQ:Teachers boycotting standardized testing: movement spreading across US http://t.co/eGNmrCYOKX #education 	 Regina, Canada 
Fri Aug 12 03:07:49 +0000 2011 	 RT @nickgerbino: RT Please donate to help stop Pneumonia and raise enough $ to join us! #education #travel http://t.co/jB43rLsdSD http://t. 	  
Wed Oct 29 19:59:30 +0000 2008 	 RT @drmarcspooner: @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/6cBYwimr8D #edu 	 Saskatoon, Sask, Canada 
Tue Jun 28 19:30:34 +0000 2011 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Portland, TX 
Thu Mar 24 04:19:46 +0000 2011 	 @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/6cBYwimr8D #education 	 Regina, SK 
Wed Nov 07 06:17:25 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Los Angeles 
Wed Dec 22 17:37:33 +0000 2010 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 New York is Lake Country 
Wed Apr 11 20:02:13 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Baylor University 
Fri Feb 21 00:14:26 +0000 2014 	 RT @FulbrightNZ: Nice to see Ian Axford Fellowship alumna Maureen McLaughlin from US Department of Education back in NZ for #ITSP2014: http 	 Supported by @LineUp_NZ 
Tue Jan 20 06:22:09 +0000 2009 	 @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/EAvmtWcfAJ #education 	 San Diego 
Mon Aug 20 22:40:26 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LIkISOtXVZ #education #etfo #ett 	 Toronto 
Sun Jun 21 00:49:37 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Alberta, Canada 
Sat Oct 24 18:05:44 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Sun Aug 02 00:28:53 +0000 2009 	 How education reform perpetuates racial disparity..#usa..#race   http://t.co/fUgoFCEC8W 	 DC 
Fri Apr 19 22:23:24 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Sun Nov 15 05:02:11 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Wed Nov 13 21:55:46 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Chicago  
Sun Mar 30 17:02:47 +0000 2014 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Highland Park, NJ 
Wed Nov 23 00:19:19 +0000 2011 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Thu Jun 06 22:11:33 +0000 2013 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	  
Thu Jun 06 22:11:33 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Sat May 30 00:57:22 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Thu Mar 03 20:40:04 +0000 2011 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 London UK 
Sun Jun 08 23:27:57 +0000 2008 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 New York, NY 
Thu Nov 04 02:04:11 +0000 2010 	 Nice to see Ian Axford Fellowship alumna Maureen McLaughlin from US Department of Education back in NZ for #ITSP2014: http://t.co/dtKSUVTvui 	 Wellington, New Zealand 
Tue Apr 21 18:45:08 +0000 2009 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Chicago 
Mon May 02 16:26:58 +0000 2011 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 NY b4 LA b4 Dallas 
Fri Jul 31 13:16:49 +0000 2009 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 New Port Richey FL 
Sat Mar 30 02:37:09 +0000 2013 	 http://t.co/10knzPuUus my petition for school. please read and sign! thanks! 	 221B Baker Street 
Fri Aug 30 18:41:44 +0000 2013 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	  
Thu Dec 05 06:33:36 +0000 2013 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Seoul, South Korea 
Fri Sep 30 23:48:59 +0000 2011 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 Brooklyn 
Mon Feb 14 23:50:12 +0000 2011 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	 Chicago, IL 
Sun Feb 26 18:47:00 +0000 2012 	 RT @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/LbD1pzmz9b #education 	  
Sun Feb 26 18:47:00 +0000 2012 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	  
Wed Jul 22 02:42:05 +0000 2009 	 RT @RukayahSarumi: By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 Brooklyn 
Thu Mar 21 16:17:28 +0000 2013 	 RT @Gary_Pfister: @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/CO9XCkk3xX #educ 	 Chicago IL 
Thu Jan 30 13:55:14 +0000 2014 	 Northwest - family fishing events on April 12, 2014 9:00 - 2:00 at Shortys Pond http://t.co/WbWvOCbeQp 	 Oregon 
Fri Jul 01 00:51:46 +0000 2011 	 EducationUSA Junior Interns and Blog Crew from the Fulbright US Education Center working hard at the AIEF Fair on... http://t.co/ULi74gbffx 	  
Sat Aug 20 04:10:48 +0000 2011 	 Beware the U.S. Education Department SWAT team http://t.co/wixUYQbtbp via @heritage#gestapo#commoncore 	 Sterling IL USA 
Fri Jul 09 22:33:06 +0000 2010 	 By familar I mean that all @DianeRavitch  describes about the US education system is happening now in the UK also. 	 London 
Sat Mar 30 02:37:09 +0000 2013 	 US Department of Education: Change the US Education Sysytem http://t.co/k8ra9h4dai via @Change PLEASE READ AND SIGN THANKS 	 221B Baker Street 
Wed Nov 21 03:50:41 +0000 2012 	 Man! I've seen this before, but having just read an article about the state of the US education system, it really... http://t.co/Kodj9bMVyd 	 Cozumel, Mexico 
Wed Feb 05 17:10:35 +0000 2014 	 Mora Public School District 332 - HEALTHY TEETH CLUB http://t.co/Bt8mr2NSFz #oralhealth 	 Toronto 
Thu Oct 29 11:21:16 +0000 2009 	 RT @jramsaran: @FactualRevolt @MountainMole china=big pop to edu Not how MUCH u throw at the problem but HOW u throw it. #reform http://t.c 	  
Sun Oct 28 12:45:31 +0000 2012 	 God form us, sin disform us, education inform us, THE WORD TRANSFORMS Us 	 Ogun state 
Fri Apr 05 11:57:36 +0000 2013 	 Very interesting problem analysis of US education  phttps://en.m.wikipedia.org/wiki/Waiting_for_%22Superman%22 thanks @SnezanaSubotic 	  
Tue Jun 16 18:06:19 +0000 2009 	 Anyone interested in US education debates &amp; developments (esp re charter schools) should follow the brilliant @DianeRavitch 	 Southeastern Massachusetts 
Wed May 26 09:48:58 +0000 2010 	 RT @christybis: List of Best Technical Colleges

Found at http://t.co/TNrMaAZADm
#US #education http://t.co/q0sbTUUpld 	  
Tue May 19 20:35:57 +0000 2009 	 @TheAttack5 US Education Departments office of civil rights ordered it 	  
Tue Jan 10 03:51:38 +0000 2012 	 List of Best Technical Colleges

Found at http://t.co/TNrMaAZADm
#US #education http://t.co/q0sbTUUpld 	 Victoria, BC, Canada 
Fri Jun 26 01:57:32 +0000 2009 	 What the.. ??  The Dept of Education has SWAT teams?!  Time to defund and close that entire agency.  http://t.co/ixcmEcTKfL 	 Bigfork, MT 
Wed Dec 22 17:34:48 +0000 2010 	 How education reform perpetuates racial disparity http://t.co/m6odzGuuTe http://t.co/YAVnDl3Gum 	  
Wed Nov 20 03:04:47 +0000 2013 	 RT @_young_politics: MOOC 'tension' hits US http://t.co/hnwPzhXGIM #education 	 San Francisco 
Fri Feb 07 16:56:01 +0000 2014 	 MOOC 'tension' hits US http://t.co/hnwPzhXGIM #education 	 America 
Sun Mar 18 13:39:01 +0000 2012 	 Jeb, George Bush have completely unraveled the fabric of US education.Their policies of attainable goals have resulted in wholesale chaos. 	  
Sat Aug 07 23:05:59 +0000 2010 	 @FactualRevolt @MountainMole china=big pop to edu Not how MUCH u throw at the problem but HOW u throw it. #reform http://t.co/z4W2IrNXnR 	  
Wed Apr 01 22:46:27 +0000 2009 	 Really why would the US Education Secretary need to come to NZ w/ 3 security staff !? http://t.co/qo4sf7xPx1 	 Mt Eden, Auckland, NZ 
Thu Mar 15 23:45:41 +0000 2012 	 RT @jjauthor: If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	 the wind 
Thu Oct 31 17:29:24 +0000 2013 	 #obama #obamacare #teaparty: education notes Education notes: Feb. 18  Lexington Herald Leader http://t.co/WCaJ9nXNGG 	  
Wed Sep 25 03:39:53 +0000 2013 	 RT @gatesed: Why #CommonCore? Because US education is a local responsibility--and a national priority.  http://t.co/omaHoItnGz @BloombergVi 	 Silicon Valley Ecosystem 
Tue Jul 30 18:34:25 +0000 2013 	 RT @FargoNDSchools: Congrats to FPS 4th grader Morgan Reeder, whose poster design was selected as 2014 Pride of Dakota statewide winner! ht 	  
Tue Aug 10 04:02:10 +0000 2010 	 RT @FargoNDSchools: Congrats to FPS 4th grader Morgan Reeder, whose poster design was selected as 2014 Pride of Dakota statewide winner! ht 	 Moorhead, MN 
Fri Nov 06 18:17:20 +0000 2009 	 Congrats to FPS 4th grader Morgan Reeder, whose poster design was selected as 2014 Pride of Dakota statewide winner! http://t.co/7UIKbEhTMx 	 Fargo, ND 
Sat Apr 23 14:52:01 +0000 2011 	 @dennygirltwo @DocWashburn @marchaig Can I just say: "Fuck the US education system!"? 	 Cornville, AZ 
Thu Jan 30 13:55:14 +0000 2014 	 ODFW - The Dalles Family Fishing day on May 10, 2014 08:00 - 1:00 in Camp Baldwin http://t.co/WbWvOCbeQp 	 Oregon 
Wed Apr 10 15:33:30 +0000 2013 	 Education is key part of state budget agreement  Buffalo News: ALBANY  Gov. Andrew Cuomo http://t.co/YbrmczkuO5 	 United States 
Mon May 20 03:23:49 +0000 2013 	 Tell me this bitch in Walmart didn't just ask what a "deterrent" is. Facepalm US education. Facepalm. 	  
Thu Jun 30 20:55:45 +0000 2011 	 watching harry potter and umbridge is saying how the class is only to prepare them for exams and i'm like hey it's the us education system 	 Pennsylvania 
Fri Feb 03 05:13:49 +0000 2012 	 Efficiency and Effectiveness of Education http://t.co/inVkLbDQ0S  #Education 	  
Fri Jul 15 16:56:03 +0000 2011 	 This Friday I will be serving on the S-PAC in Trenton with the NJ Department of Education.... http://t.co/YVzglaHJbF 	 Manahawkin, New Jersey 
Mon May 10 21:38:39 +0000 2010 	 sometimes I feel like I shouldnt be a teacher. I just hate the US education system. 	 Sunny Southern California 
Wed Jun 03 15:18:02 +0000 2009 	 @sallykohn ... US education system 	 Grayslake, IL 
Fri Oct 21 12:09:26 +0000 2011 	 @chanelpuke: the assholes that make our textbooks http://t.co/M6xl99J8vk how dare they give us education!!11!!1! 	 Hebron 15 
Tue Aug 12 22:51:56 +0000 2008 	 RT @OpusLearning: Today's #education #infographic: US EDUCATION SPENDING AND PERFORMANCE VS THE WORLD http://t.co/wipHm1tH36
#edchat http:/ 	 @ the edge of Russia 
Mon Mar 24 07:15:58 +0000 2014 	 "Dont give us money, give us education" is our Mantra;with education we can change our lives and generations to come. Educationisourweapon 	 Los Angeles 
Mon Aug 23 21:05:08 +0000 2010 	 Quality and Cost Major Factors in US Education http://t.co/RoGLfUTdca via @QuietCypher 	  
Mon Jun 25 18:48:03 +0000 2012 	 RT @jjauthor: If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	  
Sat Aug 31 15:37:39 +0000 2013 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	  
Wed Mar 25 22:01:34 +0000 2009 	 @strait328 bill gates is only interested in HIS image and agenda-if he cared about the US education, he'd promote free thought and ability! 	 up in the air 
Sat Mar 29 15:17:01 +0000 2014 	 Why am I Blogging about US EducationReform? http://t.co/GqQ7aBzWTC 	  
Sat Oct 06 14:21:34 +0000 2012 	 RT @jjauthor: If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	  
Mon Jan 07 14:52:18 +0000 2013 	 RT @jjauthor: If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	  
Sun Nov 17 15:16:39 +0000 2013 	 RT @jjauthor: If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	  
Thu Jul 28 01:38:55 +0000 2011 	 RT @jjauthor: If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	 Everywhere 
Thu Aug 12 14:41:59 +0000 2010 	 If you think the US education system puts children first, #YouMightBeALiberal #tcot #CashinIn #FORBESonFOX 	 Nevada, USA 
Thu Mar 01 04:57:41 +0000 2012 	 @Kingthekid #GoodMorningKTK conclusion of this live stream US education sucks. At my international school we had to know all Europe. 	  
Tue May 17 09:28:29 +0000 2011 	 US Education Secretary In New Zealand, Not Ready To Discuss US Ruling regarding college athletes - http://t.co/2dtVm1LZy3 	 #FPUSA #scholarships 
Sat Mar 10 04:19:40 +0000 2012 	 RT @briannagiles_: go watch North Moores Lip Dub video right here ( http://t.co/yekAlFBO8J) then vote for us through April 7 - 11 (: ( http 	 NC - 910 
Sun Jan 27 22:37:12 +0000 2013 	 go watch North Moores Lip Dub video right here ( http://t.co/yekAlFBO8J) then vote for us through April 7 - 11 (: ( http://t.co/dU1yjbIaa7) 	 Robbins, NC  
Fri Mar 22 15:29:58 +0000 2013 	 @catydoodle @glennbeck @DavidBartonWB @AllenWest Obama has outsourced US Education to UN, China &amp; Progressivism 2 dumb down &amp; demoralizeUS-A 	  
Sun Sep 08 04:35:07 +0000 2013 	 #goodmorningktk @kingthekid US education is stupid. 	 United States  
Fri Feb 03 05:13:49 +0000 2012 	 Characteristics of an US education http://t.co/o8dmswxuA8  #Education 	  
Tue Jan 11 04:47:48 +0000 2011 	 RT @Minnsanity: @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/SQze3VPuZK #educat 	 Georgia 
Fri Feb 03 05:13:49 +0000 2012 	 Education System in United States (US) http://t.co/o8dmswxuA8  #Education 	  
Mon Nov 04 02:41:14 +0000 2013 	 RT @Minnsanity: @BillMoyersHQ: Teachers boycotting standardized testing: a movement spreading across the US http://t.co/SQze3VPuZK #educat 	  
Wed Feb 24 18:30:07 +0000 2010 	 Any adults in charge of US education? Teacher forced to resign after taking student to ER &amp; paying for medical bills http://t.co/Y6Er55APv6 	 Chicago 
Thu Jun 30 21:50:16 +0000 2011 	 Majore differences in Educational focus between Japanese and American schools. http://t.co/ZR1F2vrLEo 	 Southern California 
Thu Jul 11 04:01:38 +0000 2013 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	  
Thu Oct 31 17:29:24 +0000 2013 	 #obama #obamacare #teaparty: education notes Education notes: Feb. 18  Lexington Herald Leader http://t.co/NFBfIIUqEo 	  
Sat Nov 10 07:09:08 +0000 2012 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	 $$$ 
Fri Jul 15 02:10:55 +0000 2011 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	  
Sat Oct 02 18:08:54 +0000 2010 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	  
Sun Jul 01 03:48:46 +0000 2012 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	  
Sat Feb 16 00:24:14 +0000 2013 	 RT @miranda_briseno: I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learni 	 Los Angeles 
Mon Sep 20 01:34:33 +0000 2010 	 I'm kind of fed up with US Education System, and how people are beginning to value a grade more than they value learning. 	 Eagle Rock, CA 
Fri Jul 22 12:37:07 +0000 2011 	 Quality and Cost Major Factors in US Education http://t.co/3RYvVDjgDb via @QuietCypher 	 Tennessee 
Thu Jun 21 02:08:02 +0000 2012 	 RT @briannagiles_: the North Moore Lip Dub is up on the schools website now y'all!! http://t.co/yekAlFBO8J 	  
Sun Jan 27 22:37:12 +0000 2013 	 the North Moore Lip Dub is up on the schools website now y'all!! http://t.co/yekAlFBO8J 	 Robbins, NC  
Fri Apr 01 20:13:39 +0000 2011 	 @suzannah_mpls @tutticontenti Excellent analysis. Keep em dumb and manipulable.  Been part of US education system since 1778 	 Venice CA 90291 
Thu Jan 30 13:55:14 +0000 2014 	 Northwest - Family Fishing Day on April 12, 2014 9:00 - 2:00 at Shortys Pond http://t.co/WbWvOCbeQp 	 Oregon 
Sat Jan 29 07:08:04 +0000 2011 	 You know the US education system sucks when the AAA lady pronouces Monterey as "Mont Terry" #fail 	  
Sun Jan 26 18:31:26 +0000 2014 	 RT @HealthyHours: US Education chief's tweet seen as boost for later, healthier school hours http://t.co/uXgxoB7cmV via @washingtonpost #st 	  
Mon Jul 13 16:12:29 +0000 2009 	 US Education Secretary to participate at International Summit on the #Teaching Profession in New #Zealand http://t.co/ZIcF36un0s 	  
Tue Aug 21 18:02:55 +0000 2007 	 For that money, Ive gotten a double undergrad and two masters. YAY US EDUCATION. 	 Cabin the woods. 
Thu Apr 30 19:38:38 +0000 2009 	 RT @RWwatchMA: TY! @John_Merrow for the informative PBS @NewsHour segment on developments in US education. #NCLB #RaceToTheTop #Waivers #Hi 	 New York, NY 
Thu Sep 15 18:28:29 +0000 2011 	 Canvas Virtual Learning Environment in the UK! http://t.co/H3eZu1xjds #Instructure 	 Salt Lake City, UT 
Tue Feb 01 07:40:04 +0000 2011 	 TY! @John_Merrow for the informative PBS @NewsHour segment on developments in US education. #NCLB #RaceToTheTop #Waivers #HighStakes #CCSS 	 Massachusetts 
Wed Dec 16 07:21:47 +0000 2009 	 If you are an educator, the Illinois Department of Natural Resources has a field trip grant program, funded with... http://t.co/deUOSHqzuY 	 Springfield, IL 
Sat Mar 28 20:51:30 +0000 2009 	 Quality and Cost Major Factors in US Education http://t.co/qixoHoIDKp via @QuietCypher 	 Oklahoma City 
Fri Oct 07 01:05:16 +0000 2011 	 RT @jjauthor: If you think the US education system puts kids first, #YouMightBeALiberal #tcot #Hannity 	 Michigan  
Sun Apr 26 17:51:29 +0000 2009 	 Americas Trillion-Dollar Superweapon Badly Misfires  | Wall Street Daily: http://t.co/CMw5HcsiR4 	 Trinity, Florida 
Wed Sep 12 15:52:52 +0000 2012 	 US Education chief's tweet seen as boost for later, healthier school hours http://t.co/uXgxoB7cmV via @washingtonpost #startschoollater 	  
Wed Feb 15 19:42:12 +0000 2012 	 Please take a few minutes to become accurately informed by reading the March 25, 2014 School Board Report and... http://t.co/bTNc9IW346 	  
Thu Mar 12 04:03:13 +0000 2009 	 Opinion: new changes in the SAT lower the standards of US education. http://t.co/RqGolqfAq4 	 Stony Brook, NY 
Wed Jul 13 12:08:03 +0000 2011 	 Best Practices of State Bullying Policies: Secretary Duncan issued a technical assistance memo highlighting ke... http://t.co/WEzjKK92k9 	 Houston US 
Fri Oct 26 18:41:08 +0000 2012 	 Check out our April menus! http://t.co/affNXH6usT 	 Anoka, Minnesota 
